date,hour,mibor,repo,cblo,usdinr,gsec,call_avg,balance,inflow,outflow
2024-10-30,4,6.8872,6.4392,6.291,83.3803,7.0986,6.6095,152.8,0.9,1.5
2024-10-30,5,6.8939,6.4453,6.2895,83.3818,7.1013,6.6001,155.7,4.8,1.9
2024-10-30,6,6.8961,6.4428,6.3006,83.3608,7.0985,6.5881,157.7,3.8,1.8
2024-10-30,7,6.8859,6.442,6.2952,83.3727,7.0982,6.61,164.4,8.6,1.8
2024-10-30,8,6.8913,6.4421,6.2886,83.3481,7.0985,6.5979,171.1,8.0,1.3
2024-10-30,9,6.8858,6.4429,6.3017,83.3488,7.103,6.5948,179.6,10.0,1.5
2024-10-30,10,6.8929,6.4483,6.295,83.3199,7.1022,6.5915,155.1,0.8,25.3
2024-10-30,11,6.8919,6.4394,6.2978,83.3755,7.1034,6.5816,159.1,5.0,1.0
2024-10-30,12,6.8932,6.4456,6.3058,83.3835,7.0984,6.5987,161.6,3.3,0.9
2024-10-30,13,6.8963,6.4417,6.2892,83.366,7.0913,6.5814,159.3,1.0,3.3
2024-10-30,14,6.8859,6.4455,6.2862,83.3836,7.1029,6.6011,146.4,1.0,13.9
2024-10-30,15,6.8919,6.4438,6.2975,83.3841,7.0997,6.593,140.3,1.1,7.2
2024-10-30,16,6.8914,6.4467,6.2941,83.3722,7.1048,6.5929,138.2,1.8,3.8
2024-10-30,17,6.883,6.4437,6.2971,83.3481,7.1025,6.6084,136.6,1.9,3.6
2024-10-30,18,6.8905,6.4447,6.2835,83.3703,7.1028,6.5896,137.5,2.3,1.3
2024-10-30,19,6.9105,6.44,6.2874,83.3488,7.0989,6.5946,139.3,3.1,1.3
2024-10-30,20,6.8953,6.4449,6.2969,83.3727,7.1003,6.5865,140.8,3.3,1.7
2024-10-30,21,6.8898,6.4463,6.3038,83.3528,7.0973,6.5999,141.8,2.2,1.3
2024-10-30,22,6.9033,6.442,6.2965,83.3449,7.0983,6.5903,141.5,1.8,2.0
2024-10-30,23,6.898,6.439,6.2939,83.3597,7.1036,6.6023,141.1,1.5,2.0
2024-10-31,0,6.8968,6.4654,6.2868,83.2488,7.0928,6.5913,144.2,3.9,0.8
2024-10-31,1,6.9053,6.4675,6.2863,83.2607,7.0979,6.5894,147.5,4.0,0.6
2024-10-31,2,6.9128,6.4667,6.2962,83.2751,7.0994,6.5947,149.4,3.2,1.3
2024-10-31,3,6.909,6.4661,6.2841,83.3123,7.0935,6.5957,152.9,5.2,1.7
2024-10-31,4,6.9099,6.4593,6.2841,83.2829,7.096,6.6009,151.9,1.0,1.9
2024-10-31,5,6.9115,6.4671,6.2748,83.2636,7.095,6.5853,151.6,0.7,1.1
2024-10-31,6,6.9165,6.464,6.2879,83.2829,7.0998,6.5909,154.5,4.7,1.8
2024-10-31,7,6.9113,6.4699,6.2845,83.2405,7.1007,6.6062,158.9,5.9,1.5
2024-10-31,8,6.916,6.4613,6.2876,83.261,7.1019,6.5902,166.9,8.9,0.9
2024-10-31,9,6.9071,6.4667,6.2764,83.2705,7.0956,6.5789,174.6,9.4,1.7
2024-10-31,10,6.9082,6.4687,6.2817,83.2599,7.0934,6.6059,146.5,1.9,30.1
2024-10-31,11,6.9124,6.4641,6.2821,83.2536,7.1003,6.604,150.4,5.7,1.8
2024-10-31,12,6.9153,6.4655,6.2939,83.2784,7.0998,6.5925,151.2,2.5,1.7
2024-10-31,13,6.9198,6.4661,6.2886,83.3071,7.0971,6.5811,149.4,0.9,2.7
2024-10-31,14,6.9066,6.4587,6.2948,83.2554,7.0952,6.5955,129.7,1.7,21.4
2024-10-31,15,6.9122,6.4623,6.2918,83.279,7.0949,6.6006,123.2,1.8,8.3
2024-10-31,16,6.9141,6.4676,6.2882,83.3005,7.1023,6.603,118.8,1.3,5.6
2024-10-31,17,6.9101,6.4644,6.2805,83.2637,7.0953,6.5926,116.8,0.7,2.7
2024-10-31,18,6.9132,6.4656,6.2775,83.2625,7.0975,6.5963,117.6,2.1,1.3
2024-10-31,19,6.9076,6.4649,6.2811,83.3089,7.096,6.6046,121.5,5.1,1.1
2024-10-31,20,6.9165,6.4655,6.2793,83.2726,7.104,6.5949,122.9,3.2,1.9
2024-10-31,21,6.9102,6.4649,6.2806,83.2527,7.1013,6.6061,126.9,4.6,0.6
2024-10-31,22,6.9084,6.4673,6.2763,83.2882,7.0958,6.6063,127.4,1.5,1.0
2024-10-31,23,6.9065,6.4638,6.2739,83.2768,7.0936,6.5944,129.5,2.8,0.6
2024-11-01,0,6.905,6.4559,6.267,83.4129,7.0918,6.6018,131.1,2.5,1.0
2024-11-01,1,6.9096,6.4526,6.2738,83.43,7.0898,6.5927,131.5,2.0,1.5
2024-11-01,2,6.9069,6.4537,6.277,83.3816,7.0899,6.5826,132.2,2.3,1.5
2024-11-01,3,6.9074,6.4539,6.2699,83.4059,7.0961,6.5895,136.1,5.0,1.2
2024-11-01,4,6.913,6.4524,6.2717,83.395,7.0913,6.5936,137.8,2.9,1.2
2024-11-01,5,6.9048,6.4497,6.2775,83.404,7.0941,6.5782,142.2,4.9,0.6
2024-11-01,6,6.9139,6.453,6.276,83.4327,7.0889,6.6011,145.7,4.4,0.9
2024-11-01,7,6.9044,6.4524,6.2656,83.3922,7.0914,6.5935,150.1,6.1,1.7
2024-11-01,8,6.9159,6.463,6.2739,83.4089,7.0921,6.5832,157.3,8.4,1.2
2024-11-01,9,6.9063,6.4522,6.2639,83.402,7.0894,6.591,168.8,12.3,0.9
2024-11-01,10,6.9118,6.4527,6.2866,83.4311,7.0892,6.5916,155.6,1.6,14.8
2024-11-01,11,6.9029,6.4507,6.2715,83.3935,7.0933,6.5913,158.8,5.0,1.7
2024-11-01,12,6.9173,6.4533,6.2705,83.3986,7.0941,6.5913,159.9,2.0,0.8
2024-11-01,13,6.8968,6.4553,6.2799,83.4427,7.0975,6.6094,159.8,1.9,2.1
2024-11-01,14,6.9109,6.4569,6.2828,83.4251,7.0911,6.5858,132.4,1.5,28.9
2024-11-01,15,6.914,6.4571,6.2676,83.4052,7.0902,6.5843,122.8,1.5,11.1
2024-11-01,16,6.9109,6.4573,6.2761,83.3916,7.0928,6.5858,119.9,1.8,4.8
2024-11-01,17,6.919,6.4569,6.2818,83.4077,7.0928,6.5848,119.2,1.6,2.2
2024-11-01,18,6.9055,6.4532,6.2632,83.3862,7.0913,6.5928,122.5,4.1,0.9
2024-11-01,19,6.9123,6.4586,6.2708,83.3999,7.0875,6.5994,124.6,3.7,1.6
2024-11-01,20,6.9109,6.448,6.2594,83.4004,7.095,6.6007,125.3,1.6,0.9
2024-11-01,21,6.9074,6.4521,6.2755,83.39,7.0908,6.5928,126.0,2.4,1.7
2024-11-01,22,6.91,6.4526,6.2816,83.4206,7.0931,6.583,127.0,2.3,1.3
2024-11-01,23,6.9078,6.4559,6.2661,83.4267,7.0953,6.5956,130.3,4.0,0.7
2024-11-02,0,6.8859,6.4689,6.2556,83.312,7.0799,6.5557,133.0,3.7,1.0
2024-11-02,1,6.8886,6.4669,6.2628,83.3055,7.0817,6.5674,134.2,2.7,1.5
2024-11-02,2,6.8805,6.467,6.256,83.3487,7.0812,6.5726,136.4,2.8,0.6
2024-11-02,3,6.8842,6.4714,6.2498,83.3413,7.0859,6.5676,137.5,3.1,2.0
2024-11-02,4,6.8896,6.4663,6.2558,83.2999,7.0849,6.5643,140.2,3.5,0.9
2024-11-02,5,6.8866,6.4743,6.2582,83.2771,7.0895,6.5831,145.0,5.6,0.8
2024-11-02,6,6.8934,6.4686,6.2515,83.321,7.0807,6.5663,146.1,2.9,1.8
2024-11-02,7,6.8916,6.4716,6.2465,83.3082,7.0835,6.5695,149.2,4.0,1.0
2024-11-02,8,6.8719,6.4714,6.2449,83.3162,7.0834,6.5669,151.7,4.2,1.6
2024-11-02,9,6.8742,6.4677,6.2552,83.2949,7.0902,6.5702,154.2,3.6,1.2
2024-11-02,10,6.8798,6.4645,6.2503,83.292,7.0869,6.5691,115.2,0.7,39.7
2024-11-02,11,6.8765,6.468,6.2472,83.2615,7.0795,6.5762,116.5,3.2,1.9
2024-11-02,12,6.8817,6.4727,6.2558,83.3113,7.0812,6.5494,119.0,3.2,0.7
2024-11-02,13,6.8917,6.4682,6.2443,83.3181,7.0831,6.5501,119.7,2.0,1.4
2024-11-02,14,6.8789,6.466,6.2532,83.325,7.0791,6.5603,111.5,1.6,9.8
2024-11-02,15,6.8832,6.4663,6.2561,83.3085,7.0851,6.5894,114.3,3.3,0.6
2024-11-02,16,6.8823,6.469,6.2537,83.3446,7.0915,6.5758,115.8,3.1,1.6
2024-11-02,17,6.8865,6.4721,6.2576,83.3264,7.0804,6.5948,117.2,2.0,0.6
2024-11-02,18,6.8858,6.4724,6.2528,83.3069,7.0892,6.5689,118.6,2.1,0.6
2024-11-02,19,6.8808,6.4684,6.2547,83.3371,7.0828,6.5681,119.5,2.8,2.0
2024-11-02,20,6.8877,6.4669,6.2467,83.302,7.0808,6.5835,123.0,5.1,1.5
2024-11-02,21,6.8851,6.4685,6.2477,83.3348,7.0803,6.5612,126.2,4.4,1.2
2024-11-02,22,6.8882,6.472,6.2569,83.3068,7.0871,6.5681,127.6,2.7,1.3
2024-11-02,23,6.8863,6.4708,6.257,83.3194,7.0872,6.5576,128.5,2.8,1.9
2024-11-03,0,6.8842,6.4814,6.2233,83.3256,7.0918,6.5527,130.5,3.9,1.9
2024-11-03,1,6.887,6.4877,6.2238,83.2896,7.0941,6.5504,132.0,2.2,0.8
2024-11-03,2,6.8816,6.486,6.2233,83.3208,7.0947,6.5581,134.4,4.0,1.5
2024-11-03,3,6.8795,6.4863,6.2242,83.3271,7.0961,6.5535,138.8,5.1,0.7
2024-11-03,4,6.8788,6.4836,6.2241,83.2964,7.0925,6.5758,141.7,4.0,1.1
2024-11-03,5,6.8753,6.4748,6.22,83.3386,7.1005,6.5575,144.6,4.2,1.3
2024-11-03,6,6.8857,6.4867,6.2259,83.3066,7.0942,6.5511,148.3,5.5,1.8
2024-11-03,7,6.88,6.4867,6.2248,83.3061,7.0964,6.5602,149.7,2.8,1.5
2024-11-03,8,6.8779,6.4807,6.2242,83.3158,7.0973,6.5722,151.8,3.7,1.6
2024-11-03,9,6.8822,6.4838,6.2252,83.2772,7.0909,6.5561,153.4,2.5,0.9
2024-11-03,10,6.8837,6.4853,6.2332,83.3169,7.0949,6.5478,155.4,2.9,0.9
2024-11-03,11,6.8775,6.4888,6.2245,83.3194,7.0963,6.5451,157.5,3.4,1.3
2024-11-03,12,6.8793,6.4869,6.2306,83.3116,7.0946,6.5543,158.5,2.6,1.6
2024-11-03,13,6.8905,6.4891,6.2268,83.3303,7.0968,6.5543,159.9,3.1,1.7
2024-11-03,14,6.8865,6.4841,6.2312,83.3245,7.0972,6.5525,160.8,2.1,1.2
2024-11-03,15,6.8905,6.4784,6.2281,83.3132,7.0937,6.5555,161.4,2.3,1.6
2024-11-03,16,6.8777,6.4922,6.2284,83.3378,7.0943,6.5607,161.9,2.3,1.8
2024-11-03,17,6.882,6.4854,6.226,83.3208,7.1032,6.5611,163.3,2.3,0.9
2024-11-03,18,6.8812,6.4856,6.2253,83.3121,7.0928,6.5424,164.9,2.9,1.2
2024-11-03,19,6.886,6.4802,6.2308,83.342,7.0933,6.5619,165.6,2.0,1.3
2024-11-03,20,6.8776,6.4898,6.2294,83.3317,7.0922,6.5639,164.7,1.1,2.0
2024-11-03,21,6.875,6.4884,6.2361,83.297,7.0928,6.5595,164.9,1.2,1.0
2024-11-03,22,6.8813,6.4851,6.2272,83.325,7.0998,6.5523,163.9,1.4,2.4
2024-11-03,23,6.8843,6.4805,6.2219,83.2799,7.0911,6.5546,166.7,4.2,1.4
2024-11-04,0,6.8853,6.467,6.2211,83.1612,7.1044,6.5349,166.9,1.8,1.6
2024-11-04,1,6.8772,6.4687,6.223,83.158,7.1029,6.5514,166.6,1.5,1.8
2024-11-04,2,6.8861,6.4574,6.2246,83.1568,7.1061,6.5652,165.0,1.3,2.9
2024-11-04,3,6.8804,6.4672,6.2225,83.157,7.1034,6.5531,165.5,2.3,1.8
2024-11-04,4,6.8839,6.4628,6.2199,83.1407,7.1055,6.5401,167.1,2.9,1.3
2024-11-04,5,6.8837,6.4692,6.2261,83.1697,7.1044,6.5518,169.3,3.4,1.2
2024-11-04,6,6.8908,6.4633,6.2216,83.1756,7.1073,6.5493,171.5,4.0,1.8
2024-11-04,7,6.8844,6.465,6.2219,83.1551,7.1021,6.5678,175.6,5.3,1.1
2024-11-04,8,6.8804,6.4613,6.2248,83.1576,7.1049,6.5634,182.8,8.2,1.0
2024-11-04,9,6.8784,6.4642,6.2254,83.1512,7.1093,6.5517,189.4,7.7,1.1
2024-11-04,10,6.8892,6.462,6.2221,83.1574,7.1073,6.5468,194.4,6.4,1.4
2024-11-04,11,6.8816,6.4649,6.2256,83.1936,7.0988,6.5629,197.3,4.5,1.6
2024-11-04,12,6.8746,6.4695,6.2239,83.1389,7.1027,6.565,195.5,1.9,3.7
2024-11-04,13,6.8852,6.4664,6.2281,83.1572,7.1037,6.5457,193.7,1.2,3.0
2024-11-04,14,6.8837,6.4681,6.2238,83.1541,7.1062,6.5535,191.2,2.0,4.5
2024-11-04,15,6.8791,6.4654,6.2206,83.1454,7.1002,6.5577,181.6,0.6,10.2
2024-11-04,16,6.881,6.4636,6.2244,83.1502,7.103,6.5487,179.4,1.9,4.2
2024-11-04,17,6.8824,6.4635,6.2275,83.1735,7.1065,6.5529,178.2,0.8,1.9
2024-11-04,18,6.8815,6.4688,6.2188,83.1693,7.1048,6.558,178.4,1.8,1.6
2024-11-04,19,6.8866,6.4631,6.222,83.1762,7.1005,6.5464,179.2,2.0,1.1
2024-11-04,20,6.8788,6.4682,6.2278,83.1457,7.1036,6.5591,179.5,0.8,0.6
2024-11-04,21,6.8803,6.4634,6.2271,83.1615,7.1084,6.5472,181.1,2.5,0.9
2024-11-04,22,6.877,6.4606,6.2228,83.1827,7.1023,6.5687,182.1,1.5,0.6
2024-11-04,23,6.8855,6.4638,6.2263,83.1957,7.1081,6.5479,182.0,1.8,1.8
2024-11-05,0,6.8837,6.4386,6.2277,83.3224,7.1087,6.568,183.0,2.9,1.8
2024-11-05,1,6.8867,6.4333,6.236,83.3257,7.1085,6.5441,182.5,1.1,1.6
2024-11-05,2,6.8831,6.4331,6.2291,83.293,7.0989,6.564,184.4,3.0,1.2
2024-11-05,3,6.8755,6.4321,6.2298,83.3224,7.1078,6.5423,185.3,2.0,1.1
2024-11-05,4,6.8853,6.4291,6.2237,83.3621,7.1054,6.5676,189.2,4.5,0.6
2024-11-05,5,6.8889,6.4307,6.2311,83.3135,7.1018,6.5357,189.6,2.2,1.7
2024-11-05,6,6.8836,6.4345,6.2288,83.3439,7.1032,6.557,193.0,4.1,0.8
2024-11-05,7,6.8849,6.4335,6.2292,83.3162,7.107,6.562,197.4,5.0,0.6
2024-11-05,8,6.8918,6.4327,6.225,83.3156,7.1017,6.5382,203.9,7.6,1.1
2024-11-05,9,6.8847,6.4272,6.225,83.3211,7.1057,6.5571,210.4,8.0,1.6
2024-11-05,10,6.8891,6.4366,6.2244,83.2747,7.1027,6.556,216.4,7.4,1.4
2024-11-05,11,6.8916,6.4342,6.2238,83.3471,7.1062,6.5609,218.1,2.2,0.6
2024-11-05,12,6.889,6.4327,6.234,83.3338,7.1048,6.5644,218.5,1.9,1.5
2024-11-05,13,6.8915,6.4334,6.2197,83.2882,7.1045,6.5632,216.9,0.6,2.2
2024-11-05,14,6.8881,6.4324,6.2279,83.3086,7.1069,6.5441,212.3,1.2,5.8
2024-11-05,15,6.8902,6.4318,6.2249,83.3022,7.1001,6.5586,207.5,1.8,6.6
2024-11-05,16,6.8942,6.4319,6.2273,83.2861,7.1125,6.5624,204.2,1.5,4.8
2024-11-05,17,6.8817,6.4331,6.2321,83.2763,7.1046,6.5504,201.4,1.3,4.1
2024-11-05,18,6.886,6.43,6.2278,83.3154,7.1038,6.5494,201.0,1.1,1.5
2024-11-05,19,6.8939,6.4395,6.2253,83.3271,7.1047,6.5512,201.4,2.1,1.8
2024-11-05,20,6.8819,6.4371,6.2289,83.3016,7.1063,6.5536,199.0,0.6,2.9
2024-11-05,21,6.8918,6.431,6.2288,83.313,7.0993,6.558,200.1,1.7,0.7
2024-11-05,22,6.8778,6.4346,6.2315,83.3051,7.1048,6.5638,200.3,1.2,1.0
2024-11-05,23,6.89,6.4292,6.2202,83.3063,7.1042,6.5593,200.3,1.8,1.9
2024-11-06,0,6.9064,6.407,6.2212,83.3095,7.114,6.5712,200.2,1.8,1.8
2024-11-06,1,6.8967,6.4099,6.2154,83.3599,7.1154,6.5701,200.3,1.4,1.3
2024-11-06,2,6.9151,6.409,6.2142,83.3364,7.1135,6.591,199.1,1.3,2.5
2024-11-06,3,6.9168,6.4108,6.225,83.3334,7.1078,6.5734,200.3,1.9,0.7
2024-11-06,4,6.905,6.4074,6.2242,83.3684,7.1111,6.5612,201.5,2.2,1.0
2024-11-06,5,6.9049,6.406,6.223,83.3875,7.1123,6.5783,203.4,3.4,1.4
2024-11-06,6,6.9178,6.4097,6.2157,83.3262,7.1085,6.5562,204.2,2.5,1.8
2024-11-06,7,6.914,6.4134,6.2307,83.3632,7.11,6.5677,209.2,5.8,0.7
2024-11-06,8,6.9084,6.4125,6.2267,83.3256,7.1111,6.5716,220.2,12.4,1.5
2024-11-06,9,6.9098,6.4133,6.219,83.3535,7.111,6.5709,224.3,5.9,1.7
2024-11-06,10,6.9006,6.409,6.2195,83.3316,7.1156,6.5575,227.1,4.5,1.7
2024-11-06,11,6.9091,6.4146,6.2266,83.3553,7.1099,6.5637,229.1,3.1,1.0
2024-11-06,12,6.9013,6.4085,6.2288,83.3148,7.1093,6.5778,226.5,1.0,3.6
2024-11-06,13,6.9132,6.4109,6.2227,83.3283,7.1121,6.5465,224.6,1.2,3.2
2024-11-06,14,6.9086,6.4103,6.2192,83.3674,7.1107,6.5708,218.7,1.3,7.2
2024-11-06,15,6.9043,6.4102,6.2239,83.3106,7.1066,6.5719,215.0,1.7,5.3
2024-11-06,16,6.9072,6.4127,6.2172,83.3752,7.1127,6.577,212.6,1.8,4.3
2024-11-06,17,6.9099,6.4032,6.2241,83.3616,7.1142,6.564,209.2,0.8,4.2
2024-11-06,18,6.9037,6.4047,6.2344,83.3283,7.1133,6.5531,209.5,1.8,1.5
2024-11-06,19,6.9038,6.4118,6.2241,83.3728,7.1125,6.5576,211.1,2.6,1.0
2024-11-06,20,6.9079,6.4103,6.2165,83.3539,7.109,6.5711,210.2,1.6,2.5
2024-11-06,21,6.9145,6.4079,6.2303,83.3742,7.1127,6.5659,211.4,2.5,1.3
2024-11-06,22,6.9005,6.4161,6.22,83.3158,7.1146,6.559,210.6,1.6,2.5
2024-11-06,23,6.9033,6.411,6.2249,83.3083,7.1112,6.5691,209.7,1.1,1.9
2024-11-07,0,6.9389,6.4213,6.2375,83.1871,7.1241,6.588,210.1,2.0,1.6
2024-11-07,1,6.949,6.4185,6.2326,83.1753,7.1335,6.5967,207.1,0.6,3.6
2024-11-07,2,6.9462,6.4251,6.2357,83.1597,7.1226,6.5986,207.1,0.7,0.7
2024-11-07,3,6.9499,6.4172,6.232,83.1664,7.1282,6.5881,207.1,1.8,1.8
2024-11-07,4,6.9443,6.4123,6.231,83.1694,7.1252,6.5961,207.6,2.0,1.5
2024-11-07,5,6.9486,6.4255,6.2404,83.1451,7.1277,6.5989,207.4,1.2,1.4
2024-11-07,6,6.9401,6.4205,6.2423,83.1633,7.1277,6.59,209.1,3.0,1.3
2024-11-07,7,6.9495,6.4199,6.2398,83.2027,7.1252,6.5911,211.8,4.0,1.3
2024-11-07,8,6.9417,6.4174,6.2403,83.1587,7.1254,6.5905,221.2,10.5,1.1
2024-11-07,9,6.9459,6.4193,6.2331,83.1907,7.1244,6.5905,229.5,9.7,1.4
2024-11-07,10,6.9424,6.4193,6.2346,83.1727,7.1264,6.5993,231.9,4.2,1.9
2024-11-07,11,6.9475,6.4237,6.2385,83.1743,7.1301,6.5906,234.6,3.3,0.6
2024-11-07,12,6.9452,6.4221,6.243,83.1634,7.1257,6.6032,235.4,2.6,1.8
2024-11-07,13,6.9442,6.4183,6.2366,83.1764,7.1265,6.5935,235.0,0.6,1.0
2024-11-07,14,6.9348,6.4214,6.2295,83.1762,7.1262,6.5983,228.8,1.6,7.8
2024-11-07,15,6.9458,6.4098,6.2382,83.1911,7.1245,6.5853,219.6,1.8,11.1
2024-11-07,16,6.9449,6.4187,6.2417,83.1876,7.1281,6.606,212.0,0.7,8.3
2024-11-07,17,6.9482,6.4198,6.2369,83.2052,7.1274,6.6059,211.0,1.7,2.7
2024-11-07,18,6.942,6.4139,6.2363,83.1635,7.1263,6.5903,209.5,0.7,2.2
2024-11-07,19,6.9469,6.4199,6.24,83.1761,7.1263,6.6051,209.2,1.4,1.7
2024-11-07,20,6.9436,6.4178,6.2301,83.1589,7.1256,6.6014,209.7,2.0,1.5
2024-11-07,21,6.944,6.4222,6.2431,83.1809,7.1228,6.5931,209.0,1.0,1.7
2024-11-07,22,6.9444,6.4211,6.2391,83.1699,7.1275,6.5714,213.3,5.2,0.9
2024-11-07,23,6.9419,6.4207,6.2325,83.1869,7.1205,6.5937,213.2,1.5,1.6
2024-11-08,0,6.9784,6.4172,6.2258,83.1213,7.1183,6.5944,213.8,1.6,0.9
2024-11-08,1,6.9702,6.4264,6.2244,83.1123,7.1206,6.6078,213.9,1.6,1.6
2024-11-08,2,6.973,6.4207,6.2257,83.118,7.1277,6.5964,212.7,1.5,2.7
2024-11-08,3,6.9733,6.4245,6.2194,83.1287,7.1243,6.595,212.8,1.0,1.0
2024-11-08,4,6.9743,6.4218,6.2133,83.1331,7.1279,6.5855,214.4,3.1,1.4
2024-11-08,5,6.9719,6.421,6.2229,83.1086,7.125,6.5905,215.1,1.6,0.9
2024-11-08,6,6.9731,6.4236,6.2262,83.1238,7.1261,6.587,218.1,4.0,1.1
2024-11-08,7,6.965,6.4283,6.2222,83.1064,7.1179,6.5976,222.9,6.2,1.4
2024-11-08,8,6.9718,6.4233,6.223,83.0867,7.1222,6.5946,231.4,10.5,2.0
2024-11-08,9,6.9772,6.4247,6.208,83.1116,7.1271,6.5907,233.8,3.4,1.1
2024-11-08,10,6.9747,6.4251,6.2125,83.0935,7.1211,6.5898,237.7,5.6,1.7
2024-11-08,11,6.9711,6.4234,6.2099,83.1237,7.1265,6.5986,239.0,2.4,1.0
2024-11-08,12,6.9585,6.4256,6.2274,83.0955,7.1234,6.6007,240.3,2.2,0.8
2024-11-08,13,6.9659,6.4267,6.2232,83.1371,7.1217,6.592,238.5,0.9,2.7
2024-11-08,14,6.9762,6.4245,6.2184,83.0967,7.1261,6.5959,230.9,1.4,9.0
2024-11-08,15,6.9747,6.4257,6.207,83.0943,7.125,6.5938,222.2,0.9,9.6
2024-11-08,16,6.9671,6.4225,6.2228,83.1338,7.1239,6.5832,214.4,1.1,8.9
2024-11-08,17,6.976,6.4233,6.2287,83.1034,7.1284,6.5972,211.7,1.7,4.4
2024-11-08,18,6.978,6.4231,6.2186,83.0825,7.1239,6.5778,211.0,0.6,1.4
2024-11-08,19,6.9683,6.4258,6.2091,83.0878,7.126,6.5869,210.5,1.6,2.1
2024-11-08,20,6.9713,6.4244,6.2288,83.117,7.1284,6.5903,209.2,1.0,2.2
2024-11-08,21,6.9785,6.4182,6.2127,83.0722,7.1328,6.5949,209.4,1.4,1.3
2024-11-08,22,6.9689,6.4175,6.2124,83.1155,7.1257,6.5984,211.6,3.1,0.9
2024-11-08,23,6.9746,6.4227,6.22,83.1306,7.1266,6.6032,212.1,1.2,0.6
2024-11-09,0,6.9398,6.4236,6.2308,83.0505,7.1111,6.582,212.6,2.0,1.5
2024-11-09,1,6.9404,6.4193,6.2459,83.0188,7.1117,6.6022,215.3,3.5,0.7
2024-11-09,2,6.9404,6.4234,6.2393,83.0234,7.1122,6.5826,216.5,2.7,1.5
2024-11-09,3,6.9404,6.4197,6.2427,83.015,7.1114,6.5935,216.8,1.8,1.4
2024-11-09,4,6.9398,6.4193,6.2417,82.9992,7.112,6.5764,216.0,1.0,1.9
2024-11-09,5,6.9342,6.4198,6.2409,83.0238,7.1134,6.5988,217.3,2.2,0.9
2024-11-09,6,6.9403,6.4241,6.2354,82.9967,7.113,6.6001,218.2,2.0,1.1
2024-11-09,7,6.9374,6.4212,6.2309,83.0101,7.1094,6.5939,219.7,3.5,2.0
2024-11-09,8,6.9348,6.4274,6.2368,83.0094,7.1118,6.5986,221.2,3.3,1.9
2024-11-09,9,6.9391,6.4244,6.2383,83.0424,7.1069,6.5968,221.3,1.7,1.5
2024-11-09,10,6.9377,6.4193,6.2345,83.0257,7.1092,6.5896,221.8,2.5,2.0
2024-11-09,11,6.9467,6.4151,6.2408,83.0032,7.1096,6.5879,224.3,3.5,1.0
2024-11-09,12,6.9405,6.4274,6.2418,83.0128,7.1124,6.581,223.6,1.9,2.6
2024-11-09,13,6.9367,6.4214,6.2329,83.0048,7.1152,6.5903,222.9,0.7,1.4
2024-11-09,14,6.9316,6.4169,6.2333,83.0542,7.1103,6.5931,223.5,1.2,0.7
2024-11-09,15,6.937,6.4221,6.2321,83.0018,7.1163,6.5911,223.5,1.6,1.6
2024-11-09,16,6.9465,6.4152,6.2403,82.9774,7.1126,6.5864,226.1,3.0,0.5
2024-11-09,17,6.9312,6.4222,6.2419,83.0312,7.1075,6.5969,225.3,0.7,1.5
2024-11-09,18,6.9392,6.4184,6.2365,82.9843,7.1118,6.5924,226.7,3.4,2.0
2024-11-09,19,6.9417,6.4262,6.2392,82.9719,7.1096,6.5889,226.1,1.1,1.7
2024-11-09,20,6.9381,6.4207,6.2391,83.0227,7.1102,6.5926,226.0,1.9,2.0
2024-11-09,21,6.933,6.42,6.2403,83.004,7.1152,6.5847,225.1,0.8,1.7
2024-11-09,22,6.9365,6.4198,6.2415,83.0513,7.1111,6.5938,224.8,1.5,1.8
2024-11-09,23,6.9429,6.4185,6.2378,83.0264,7.1106,6.5863,224.5,1.1,1.3
2024-11-10,0,6.9573,6.4139,6.2247,82.9611,7.1262,6.5866,225.2,1.8,1.1
2024-11-10,1,6.9691,6.4163,6.2204,83.0195,7.1291,6.5998,227.0,3.1,1.2
2024-11-10,2,6.9693,6.4187,6.2224,82.9866,7.1271,6.5879,227.8,2.4,1.6
2024-11-10,3,6.9664,6.4164,6.2214,83.0084,7.1297,6.5918,229.7,3.0,1.2
2024-11-10,4,6.9618,6.4171,6.2185,83.0021,7.1278,6.5939,229.3,1.8,2.2
2024-11-10,5,6.9633,6.4167,6.2121,82.9956,7.1301,6.594,229.8,2.2,1.7
2024-11-10,6,6.9668,6.4169,6.2169,82.9749,7.1271,6.584,232.9,3.8,0.6
2024-11-10,7,6.9709,6.4201,6.2175,82.9943,7.1346,6.5986,233.5,1.7,1.1
2024-11-10,8,6.9679,6.4231,6.222,83.0152,7.1298,6.5917,235.1,2.7,1.0
2024-11-10,9,6.9738,6.4155,6.2258,82.9819,7.1366,6.5834,233.7,1.9,3.3
2024-11-10,10,6.9589,6.418,6.2243,83.0151,7.1332,6.5821,234.6,2.3,1.4
2024-11-10,11,6.9573,6.4151,6.2287,83.0122,7.1276,6.5957,234.6,1.0,1.0
2024-11-10,12,6.9606,6.4205,6.2231,83.0126,7.1329,6.5811,233.2,0.9,2.3
2024-11-10,13,6.9606,6.417,6.2177,82.9831,7.1312,6.5985,235.1,2.6,0.7
2024-11-10,14,6.9591,6.4128,6.2236,83.0034,7.1322,6.5928,234.8,1.5,1.7
2024-11-10,15,6.9563,6.4157,6.2237,83.02,7.1276,6.5819,234.3,0.8,1.3
